ScenarioId,Iterations,TabuSize,Repeat,Seed,GreedyOjective,Objective,TotalCost,TotalPenalty,TotalVehicleOperationTime,RoutesCount,DurationMs
0,100,10,5,2042,1708.7112894196043,1569.6394875060673,121.38220530001789,489.3982378512647,958.8590443547847,3,497.9223
9,100,50,5,15045,1594.7742837964902,1416.500104420834,90.35709325752595,412.8284271247462,913.314584038562,2,549.7596
8,100,50,5,14046,1547.2822102074595,1416.1603761218335,98.30539102444683,409.5495940729399,908.3053910244467,2,550.5664
0,100,10,5,2043,1708.7112894196043,1518.0729378379056,93.72681029154438,520.6193172548169,903.7268102915443,2,421.9001
9,100,50,5,15046,1594.7742837964902,1416.500104420834,90.35709325752595,412.8284271247462,913.314584038562,2,509.0189
0,100,10,5,2044,1708.7112894196043,1518.0729378379056,93.72681029154438,520.6193172548169,903.7268102915443,2,353.5938
0,100,10,5,2045,1708.7112894196043,1548.9206249494719,125.86507100846374,486.31499842914155,936.7405555118665,3,437.577
4,500,10,5,10045,1657.5272106258317,1492.5626748932193,94.6920512699858,457.53915582734464,940.3314677958889,2,1790.9192
5,500,10,5,11044,1551.2822102074592,1442.1001917936503,97.47945270035991,370,974.6207390932904,2,1815.1748
0,100,30,5,4044,1708.7112894196043,1518.0729378379056,93.72681029154438,520.6193172548169,903.7268102915443,2,444.733
6,500,10,5,12043,1705.8438435154292,1399.7270579924893,87.93092351641734,333.2010301793963,978.5951042966758,2,1989.712
0,500,30,5,8044,1708.7112894196043,1518.0729378379056,93.72681029154438,520.6193172548169,903.7268102915443,2,2106.1115
0,100,10,5,2046,1708.7112894196043,1518.0729378379056,93.72681029154438,520.6193172548169,903.7268102915443,2,504.8539
7,500,10,5,13042,1618.7742837964904,1369.0256978146926,95.21299187659949,359.5432037668651,914.2695021712282,2,2310.0487
3,500,10,5,9046,1718.054435170112,1448.5361471382996,96.004875600827,446.52639593664566,906.004875600827,2,2325.8895
2,500,30,5,10042,1600.2822102074595,1524.7578137412315,93.14809368197419,427.8284271247462,1003.7812929345112,2,2491.2678
0,100,30,5,4045,1708.7112894196043,1518.0729378379056,93.72681029154438,520.6193172548169,903.7268102915443,2,511.2938
8,500,10,5,14042,1547.2822102074595,1416.1603761218335,98.30539102444683,409.5495940729399,908.3053910244467,2,2173.3316
0,100,30,5,4042,1708.7112894196043,1518.0729378379056,93.72681029154438,520.6193172548169,903.7268102915443,2,440.5134
1,500,30,5,9043,1599.2822102074592,1437.7659803458755,91.68522398640124,394.3135260954402,951.7672302640342,2,2783.4787
0,100,30,5,4046,1708.7112894196043,1518.0729378379056,93.72681029154438,520.6193172548169,903.7268102915443,2,475.7348
0,100,30,5,4043,1708.7112894196043,1518.0729378379056,93.72681029154438,520.6193172548169,903.7268102915443,2,392.853
9,500,10,5,15042,1594.7742837964902,1416.500104420834,90.35709325752595,412.8284271247462,913.314584038562,2,2163.1714
0,100,50,5,6042,1708.7112894196043,1518.0729378379056,93.72681029154438,520.6193172548169,903.7268102915443,2,472.3111
4,500,10,5,10046,1657.5272106258317,1492.5626748932193,94.6920512699858,457.53915582734464,940.3314677958889,2,1798.2548
0,100,50,5,6046,1708.7112894196043,1518.0729378379056,93.72681029154438,520.6193172548169,903.7268102915443,2,448.1177
5,500,10,5,11045,1551.2822102074592,1442.1001917936503,97.47945270035991,370,974.6207390932904,2,1790.1277
6,500,10,5,12044,1705.8438435154292,1399.7270579924893,87.93092351641734,333.2010301793963,978.5951042966758,2,1856.5115
0,100,50,5,6043,1708.7112894196043,1518.0729378379056,93.72681029154438,520.6193172548169,903.7268102915443,2,496.8545
0,500,30,5,8045,1708.7112894196043,1518.0729378379056,93.72681029154438,520.6193172548169,903.7268102915443,2,2149.3149
0,100,50,5,6044,1708.7112894196043,1518.0729378379056,93.72681029154438,520.6193172548169,903.7268102915443,2,622.3062
7,500,10,5,13043,1618.7742837964904,1369.0256978146926,95.21299187659949,359.5432037668651,914.2695021712282,2,2536.0332
2,500,30,5,10043,1600.2822102074595,1524.7578137412315,93.14809368197419,427.8284271247462,1003.7812929345112,2,2460.6104
8,500,10,5,14043,1547.2822102074595,1416.1603761218335,98.30539102444683,409.5495940729399,908.3053910244467,2,2429.1705
1,100,10,5,3042,1599.2822102074592,1437.7659803458755,91.68522398640124,394.3135260954402,951.7672302640342,2,658.6659
0,100,50,5,6045,1708.7112894196043,1518.0729378379056,93.72681029154438,520.6193172548169,903.7268102915443,2,703.2917
3,500,30,5,11042,1718.054435170112,1448.5361471382996,96.004875600827,446.52639593664566,906.004875600827,2,3091.149
1,100,10,5,3043,1599.2822102074592,1437.7659803458755,91.68522398640124,394.3135260954402,951.7672302640342,2,468.5767
1,500,30,5,9044,1599.2822102074592,1437.7659803458755,91.68522398640124,394.3135260954402,951.7672302640342,2,2999.7383
9,500,10,5,15043,1594.7742837964902,1416.500104420834,90.35709325752595,412.8284271247462,913.314584038562,2,2564.8574
0,500,10,5,6042,1708.7112894196043,1518.0729378379056,93.72681029154438,520.6193172548169,903.7268102915443,2,2295.9621
4,500,30,5,12042,1657.5272106258317,1492.5626748932193,94.6920512699858,457.53915582734464,940.3314677958889,2,2718.6698
1,100,10,5,3044,1599.2822102074592,1437.7659803458755,91.68522398640124,394.3135260954402,951.7672302640342,2,612.7956
5,500,10,5,11046,1551.2822102074592,1474.0349788396975,97.25368590518647,371,1005.7812929345112,2,2816.8989
6,500,10,5,12045,1705.8438435154292,1399.7270579924893,87.93092351641734,333.2010301793963,978.5951042966758,2,2890.6083
0,500,30,5,8046,1708.7112894196043,1518.0729378379056,93.72681029154438,520.6193172548169,903.7268102915443,2,2836.775
1,100,10,5,3045,1599.2822102074592,1437.7659803458755,91.68522398640124,394.3135260954402,951.7672302640342,2,756.1942
0,500,50,5,10042,1708.7112894196043,1518.0729378379056,93.72681029154438,520.6193172548169,903.7268102915443,2,3084.986
1,100,10,5,3046,1599.2822102074592,1437.7659803458755,91.68522398640124,394.3135260954402,951.7672302640342,2,552.6744
7,500,10,5,13044,1618.7742837964904,1369.0256978146926,95.21299187659949,359.5432037668651,914.2695021712282,2,2897.6278
2,500,30,5,10044,1600.2822102074595,1498.9901874041743,94.08124600403852,417.1246876910066,987.7842537091291,2,3070.7264
8,500,10,5,14044,1547.2822102074595,1418.1421275171367,95.60819138818708,346.83271942909647,975.7012166998531,2,3079.298
1,100,30,5,5042,1599.2822102074592,1437.7659803458755,91.68522398640124,394.3135260954402,951.7672302640342,2,660.7622
0,500,50,5,10043,1708.7112894196043,1518.0729378379056,93.72681029154438,520.6193172548169,903.7268102915443,2,3215.145
0,500,10,5,6043,1708.7112894196043,1518.0729378379056,93.72681029154438,520.6193172548169,903.7268102915443,2,2805.0416
3,500,30,5,11043,1718.054435170112,1448.5361471382996,96.004875600827,446.52639593664566,906.004875600827,2,3324.6766
9,500,10,5,15044,1594.7742837964902,1416.500104420834,90.35709325752595,412.8284271247462,913.314584038562,2,3131.6045
4,500,30,5,12043,1657.5272106258317,1492.5626748932193,94.6920512699858,457.53915582734464,940.3314677958889,2,2631.6118
1,100,30,5,5043,1599.2822102074592,1437.7659803458755,91.68522398640124,394.3135260954402,951.7672302640342,2,628.0958
1,500,30,5,9045,1599.2822102074592,1437.7659803458755,91.68522398640124,394.3135260954402,951.7672302640342,2,3552.3205
7,2000,30,5,30044,1618.7742837964904,1369.0256978146926,95.21299187659949,359.5432037668651,914.2695021712282,2,9579.4053
1,100,30,5,5044,1599.2822102074592,1437.7659803458755,91.68522398640124,394.3135260954402,951.7672302640342,2,655.8866
5,500,30,5,13042,1551.2822102074592,1442.1001917936503,97.47945270035991,370,974.6207390932904,2,3260.9017
1,500,30,5,9046,1599.2822102074592,1437.7659803458755,91.68522398640124,394.3135260954402,951.7672302640342,2,3571.2871
6,500,10,5,12046,1705.8438435154292,1470.94066168402,126.01312298298748,344.91441571804506,1000.0131229829874,3,3178.0719
1,100,30,5,5045,1599.2822102074592,1437.7659803458755,91.68522398640124,394.3135260954402,951.7672302640342,2,681.5148
6,2000,30,5,29045,1705.8438435154292,1399.7270579924893,87.93092351641734,333.2010301793963,978.5951042966758,2,10698.2992
0,2000,50,5,25046,1708.7112894196043,1518.0729378379056,93.72681029154438,520.6193172548169,903.7268102915443,2,10920.1788
8,2000,30,5,31043,1547.2822102074595,1416.1603761218335,98.30539102444683,409.5495940729399,908.3053910244467,2,10946.7896
1,100,30,5,5046,1599.2822102074592,1437.7659803458755,91.68522398640124,394.3135260954402,951.7672302640342,2,759.3989
2,500,30,5,10045,1600.2822102074595,1498.9901874041743,94.08124600403852,417.1246876910066,987.7842537091291,2,3095.7792
8,500,10,5,14045,1547.2822102074595,1418.1421275171367,95.60819138818708,346.83271942909647,975.7012166998531,2,2899.2727
7,500,10,5,13045,1618.7742837964904,1369.0256978146926,95.21299187659949,359.5432037668651,914.2695021712282,2,3433.4764
9,2000,30,5,32042,1594.7742837964902,1416.500104420834,90.35709325752595,412.8284271247462,913.314584038562,2,11335.7401
0,500,10,5,6044,1708.7112894196043,1518.0729378379056,93.72681029154438,520.6193172548169,903.7268102915443,2,2653.0828
4,2000,50,5,29042,1657.5272106258317,1492.5626748932193,94.6920512699858,457.53915582734464,940.3314677958889,2,11450.774
4,500,30,5,12044,1657.5272106258317,1492.5626748932193,94.6920512699858,457.53915582734464,940.3314677958889,2,2867.3948
0,500,50,5,10044,1708.7112894196043,1518.0729378379056,93.72681029154438,520.6193172548169,903.7268102915443,2,3305.0903
1,100,50,5,7042,1599.2822102074592,1437.7659803458755,91.68522398640124,394.3135260954402,951.7672302640342,2,764.4185
9,500,10,5,15045,1594.7742837964902,1416.500104420834,90.35709325752595,412.8284271247462,913.314584038562,2,2979.3658
3,500,30,5,11044,1718.054435170112,1448.5361471382996,96.004875600827,446.52639593664566,906.004875600827,2,3466.1739
2,500,50,5,12044,1600.2822102074595,1498.9901874041743,94.08124600403852,417.1246876910066,987.7842537091291,2,3871.6927
1,100,50,5,7043,1599.2822102074592,1437.7659803458755,91.68522398640124,394.3135260954402,951.7672302640342,2,891.4404
2,2000,50,5,27044,1600.2822102074595,1511.6726612560606,94.14887588660204,461.3030878498448,956.2206975196139,2,12906.7064
5,500,30,5,13043,1551.2822102074592,1442.1001917936503,97.47945270035991,370,974.6207390932904,2,3592.2428
3,2000,50,5,28043,1718.054435170112,1448.5361471382996,96.004875600827,446.52639593664566,906.004875600827,2,13375.1633
6,500,30,5,14042,1705.8438435154292,1399.7270579924893,87.93092351641734,333.2010301793963,978.5951042966758,2,3435.8874
1,500,50,5,11042,1599.2822102074592,1437.7659803458755,91.68522398640124,394.3135260954402,951.7672302640342,2,4091.7452
1,100,50,5,7044,1599.2822102074592,1437.7659803458755,91.68522398640124,394.3135260954402,951.7672302640342,2,672.8778
5,2000,30,5,28046,1551.2822102074592,1469.2507655461234,87.19175574827244,484,898.0590097978509,2,13893.489
0,500,10,5,6045,1708.7112894196043,1518.0729378379056,93.72681029154438,520.6193172548169,903.7268102915443,2,2935.687
1,100,50,5,7045,1599.2822102074592,1437.7659803458755,91.68522398640124,394.3135260954402,951.7672302640342,2,885.0598
1,500,10,5,7042,1599.2822102074592,1437.7659803458755,91.68522398640124,394.3135260954402,951.7672302640342,2,3498.0269
1,500,50,5,11046,1599.2822102074592,1437.7659803458755,91.68522398640124,394.3135260954402,951.7672302640342,2,4689.396
2,500,30,5,10046,1600.2822102074595,1524.7578137412315,93.14809368197419,427.8284271247462,1003.7812929345112,2,3407.7549
4,500,30,5,12045,1657.5272106258317,1492.5626748932193,94.6920512699858,457.53915582734464,940.3314677958889,2,2758.336
8,500,10,5,14046,1547.2822102074595,1418.1421275171367,95.60819138818708,346.83271942909647,975.7012166998531,2,3437.6203
7,500,10,5,13046,1618.7742837964904,1369.0256978146926,95.21299187659949,359.5432037668651,914.2695021712282,2,3654.9138
9,500,10,5,15046,1594.7742837964902,1416.500104420834,90.35709325752595,412.8284271247462,913.314584038562,2,2957.664
1,100,50,5,7046,1599.2822102074592,1437.7659803458755,91.68522398640124,394.3135260954402,951.7672302640342,2,727.7646
0,500,50,5,10045,1708.7112894196043,1518.0729378379056,93.72681029154438,520.6193172548169,903.7268102915443,2,3260.8543
3,500,30,5,11045,1718.054435170112,1448.5361471382996,96.004875600827,446.52639593664566,906.004875600827,2,3235.0251
1,2000,50,5,26045,1599.2822102074592,1437.7659803458755,91.68522398640124,394.3135260954402,951.7672302640342,2,15941.7874
2,500,50,5,12045,1600.2822102074595,1524.7578137412315,93.14809368197419,427.8284271247462,1003.7812929345112,2,3756.7428
2,100,10,5,4042,1600.2822102074595,1498.9901874041743,94.08124600403852,417.1246876910066,987.7842537091291,2,610.3648
5,500,30,5,13044,1551.2822102074592,1442.1001917936503,97.47945270035991,370,974.6207390932904,2,3380.1883
6,500,30,5,14043,1705.8438435154292,1399.7270579924893,87.93092351641734,333.2010301793963,978.5951042966758,2,3498.9745
0,500,10,5,6046,1708.7112894196043,1518.0729378379056,93.72681029154438,520.6193172548169,903.7268102915443,2,2608.8895
0,2000,10,5,21046,1708.7112894196043,1518.0729378379056,93.72681029154438,520.6193172548169,903.7268102915443,2,10067.9787
2,100,10,5,4043,1600.2822102074595,1498.9901874041743,94.08124600403852,417.1246876910066,987.7842537091291,2,765.295
1,500,50,5,11043,1599.2822102074592,1437.7659803458755,91.68522398640124,394.3135260954402,951.7672302640342,2,4209.6122
1,500,10,5,7043,1599.2822102074592,1437.7659803458755,91.68522398640124,394.3135260954402,951.7672302640342,2,3602.3374
4,500,30,5,12046,1657.5272106258317,1492.5626748932193,94.6920512699858,457.53915582734464,940.3314677958889,2,3430.3524
7,500,30,5,15042,1618.7742837964904,1369.0256978146926,95.21299187659949,359.5432037668651,914.2695021712282,2,3183.5983
2,100,10,5,4044,1600.2822102074595,1524.7578137412315,93.14809368197419,427.8284271247462,1003.7812929345112,2,772.4738
8,500,30,5,16042,1547.2822102074595,1416.1603761218335,98.30539102444683,409.5495940729399,908.3053910244467,2,3630.2845
9,500,30,5,17042,1594.7742837964902,1416.500104420834,90.35709325752595,412.8284271247462,913.314584038562,2,3505.1873
2,500,50,5,12042,1600.2822102074595,1498.9901874041743,94.08124600403852,417.1246876910066,987.7842537091291,2,3979.5306
0,2000,30,5,23045,1708.7112894196043,1518.0729378379056,93.72681029154438,520.6193172548169,903.7268102915443,2,11471.7334
0,500,50,5,10046,1708.7112894196043,1518.0729378379056,93.72681029154438,520.6193172548169,903.7268102915443,2,3602.7857
1,500,10,5,7044,1599.2822102074592,1437.7659803458755,91.68522398640124,394.3135260954402,951.7672302640342,2,3752.2626
2,100,10,5,4045,1600.2822102074595,1498.9901874041743,94.08124600403852,417.1246876910066,987.7842537091291,2,765.8522
3,500,50,5,13043,1718.054435170112,1448.5361471382996,96.004875600827,446.52639593664566,906.004875600827,2,4214.3769
2,100,10,5,4046,1600.2822102074595,1524.7578137412315,93.14809368197419,427.8284271247462,1003.7812929345112,2,727.0766
3,500,30,5,11046,1718.054435170112,1448.5361471382996,96.004875600827,446.52639593664566,906.004875600827,2,4236.8463
2,100,30,5,6042,1600.2822102074595,1524.7578137412315,93.14809368197419,427.8284271247462,1003.7812929345112,2,1142.3922
6,500,30,5,14044,1705.8438435154292,1399.7270579924893,87.93092351641734,333.2010301793963,978.5951042966758,2,4080.6103
2,500,50,5,12046,1600.2822102074595,1524.7578137412315,93.14809368197419,427.8284271247462,1003.7812929345112,2,4668.0755
0,500,30,5,8042,1708.7112894196043,1518.0729378379056,93.72681029154438,520.6193172548169,903.7268102915443,2,4139.7259
5,500,30,5,13045,1551.2822102074592,1442.1001917936503,97.47945270035991,370,974.6207390932904,2,4844.684
2,100,30,5,6043,1600.2822102074595,1524.7578137412315,93.14809368197419,427.8284271247462,1003.7812929345112,2,816.4114
4,500,50,5,14042,1657.5272106258317,1492.5626748932193,94.6920512699858,457.53915582734464,940.3314677958889,2,4751.0408
7,500,30,5,15043,1618.7742837964904,1369.0256978146926,95.21299187659949,359.5432037668651,914.2695021712282,2,3697.5942
7,2000,30,5,30045,1618.7742837964904,1369.0256978146926,95.21299187659949,359.5432037668651,914.2695021712282,2,12250.5065
4,500,50,5,14043,1657.5272106258317,1492.5626748932193,94.6920512699858,457.53915582734464,940.3314677958889,2,3929.5722
8,500,30,5,16043,1547.2822102074595,1416.1603761218335,98.30539102444683,409.5495940729399,908.3053910244467,2,4066.3323
9,500,30,5,17043,1594.7742837964902,1416.500104420834,90.35709325752595,412.8284271247462,913.314584038562,2,4268.3409
2,100,30,5,6044,1600.2822102074595,1524.7578137412315,93.14809368197419,427.8284271247462,1003.7812929345112,2,1059.5671
1,500,50,5,11044,1599.2822102074592,1437.7659803458755,91.68522398640124,394.3135260954402,951.7672302640342,2,5250.8079
1,500,10,5,7045,1599.2822102074592,1437.7659803458755,91.68522398640124,394.3135260954402,951.7672302640342,2,4052.3521
2,500,50,5,12043,1600.2822102074595,1524.7578137412315,93.14809368197419,427.8284271247462,1003.7812929345112,2,4991.5788
2,100,30,5,6045,1600.2822102074595,1524.7578137412315,93.14809368197419,427.8284271247462,1003.7812929345112,2,1177.6226
5,500,30,5,13046,1551.2822102074592,1442.1001917936503,97.47945270035991,370,974.6207390932904,2,5093.4623
3,500,50,5,13044,1718.054435170112,1448.5361471382996,96.004875600827,446.52639593664566,906.004875600827,2,5090.2892
2,100,30,5,6046,1600.2822102074595,1524.7578137412315,93.14809368197419,427.8284271247462,1003.7812929345112,2,859.7219
3,500,50,5,13042,1718.054435170112,1448.5361471382996,96.004875600827,446.52639593664566,906.004875600827,2,5479.46
8,2000,30,5,31044,1547.2822102074595,1416.1603761218335,98.30539102444683,409.5495940729399,908.3053910244467,2,14699.2497
6,500,30,5,14045,1705.8438435154292,1399.7270579924893,87.93092351641734,333.2010301793963,978.5951042966758,2,5067.9765
6,500,30,5,14046,1705.8438435154292,1399.7270579924893,87.93092351641734,333.2010301793963,978.5951042966758,2,4899.4189
2,100,50,5,8042,1600.2822102074595,1524.7578137412315,93.14809368197419,427.8284271247462,1003.7812929345112,2,1132.6117
0,500,30,5,8043,1708.7112894196043,1518.0729378379056,93.72681029154438,520.6193172548169,903.7268102915443,2,4965.0768
7,500,30,5,15044,1618.7742837964904,1369.0256978146926,95.21299187659949,359.5432037668651,914.2695021712282,2,4442.5609
4,500,50,5,14044,1657.5272106258317,1492.5626748932193,94.6920512699858,457.53915582734464,940.3314677958889,2,4787.3465
8,500,30,5,16044,1547.2822102074595,1416.1603761218335,98.30539102444683,409.5495940729399,908.3053910244467,2,4484.4981
6,2000,30,5,29046,1705.8438435154292,1399.7270579924893,87.93092351641734,333.2010301793963,978.5951042966758,2,16195.7336
9,2000,30,5,32043,1594.7742837964902,1416.500104420834,90.35709325752595,412.8284271247462,913.314584038562,2,15742.1575
5,500,50,5,15042,1551.2822102074592,1442.1001917936503,97.47945270035991,370,974.6207390932904,2,5487.1477
2,100,50,5,8043,1600.2822102074595,1524.7578137412315,93.14809368197419,427.8284271247462,1003.7812929345112,2,1379.454
9,500,30,5,17044,1594.7742837964902,1416.500104420834,90.35709325752595,412.8284271247462,913.314584038562,2,4924.3347
1,500,10,5,7046,1599.2822102074592,1437.7659803458755,91.68522398640124,394.3135260954402,951.7672302640342,2,4750.4057
4,2000,50,5,29043,1657.5272106258317,1492.5626748932193,94.6920512699858,457.53915582734464,940.3314677958889,2,17292.9807
1,500,50,5,11045,1599.2822102074592,1437.7659803458755,91.68522398640124,394.3135260954402,951.7672302640342,2,5867.6715
2,100,50,5,8044,1600.2822102074595,1524.7578137412315,93.14809368197419,427.8284271247462,1003.7812929345112,2,1527.8825
1,2000,50,5,26046,1599.2822102074592,1437.7659803458755,91.68522398640124,394.3135260954402,951.7672302640342,2,22150.2852
2,2000,50,5,27045,1600.2822102074595,1498.9901874041743,94.08124600403852,417.1246876910066,987.7842537091291,2,17750.9408
3,500,50,5,13045,1718.054435170112,1448.5361471382996,96.004875600827,446.52639593664566,906.004875600827,2,5931.6689
2,100,50,5,8045,1600.2822102074595,1524.7578137412315,93.14809368197419,427.8284271247462,1003.7812929345112,2,1391.0362
7,500,30,5,15045,1618.7742837964904,1369.0256978146926,95.21299187659949,359.5432037668651,914.2695021712282,2,4906.9567
3,100,10,5,5043,1718.054435170112,1448.5361471382996,96.004875600827,446.52639593664566,906.004875600827,2,1246.9884
2,100,50,5,8046,1600.2822102074595,1524.7578137412315,93.14809368197419,427.8284271247462,1003.7812929345112,2,1497.5215
3,500,50,5,13046,1718.054435170112,1448.5361471382996,96.004875600827,446.52639593664566,906.004875600827,2,6291.716
6,500,50,5,16042,1705.8438435154292,1399.7270579924893,87.93092351641734,333.2010301793963,978.5951042966758,2,5977.9786
4,500,50,5,14045,1657.5272106258317,1492.5626748932193,94.6920512699858,457.53915582734464,940.3314677958889,2,5289.4809
3,100,10,5,5044,1718.054435170112,1465.4622490345646,124.90155357374877,405.6591418870672,934.9015535737487,3,957.5189
3,100,10,5,5045,1718.054435170112,1448.5361471382996,96.004875600827,446.52639593664566,906.004875600827,2,2357.2553
3,100,10,5,5046,1718.054435170112,1448.5361471382996,96.004875600827,446.52639593664566,906.004875600827,2,2982.1166
8,500,30,5,16045,1547.2822102074595,1416.1603761218335,98.30539102444683,409.5495940729399,908.3053910244467,2,8447.4216
3,2000,50,5,28044,1718.054435170112,1448.5361471382996,96.004875600827,446.52639593664566,906.004875600827,2,22056.1503
9,500,30,5,17045,1594.7742837964902,1416.500104420834,90.35709325752595,412.8284271247462,913.314584038562,2,8219.776
3,100,30,5,7042,1718.054435170112,1484.3936360175476,92.33033391534647,438.8327194290966,953.2305826731047,2,4058.4157
3,100,30,5,7046,1718.054435170112,1515.496852294732,121.11659328790799,463.263665718916,931.116593287908,3,3423.4274
2,2000,50,5,27046,1600.2822102074595,1511.6726612560606,94.14887588660204,461.3030878498448,956.2206975196139,2,24797.9028
3,100,50,5,9043,1718.054435170112,1465.4622490345646,124.90155357374877,405.6591418870672,934.9015535737487,3,4715.4374
0,2000,30,5,23042,1708.7112894196043,1518.0729378379056,93.72681029154438,520.6193172548169,903.7268102915443,2,21690.965
3,100,50,5,9042,1718.054435170112,1448.5361471382996,96.004875600827,446.52639593664566,906.004875600827,2,5012.7228
3,100,50,5,9045,1718.054435170112,1448.5361471382996,96.004875600827,446.52639593664566,906.004875600827,2,4325.258
1,500,30,5,9042,1599.2822102074592,1437.7659803458755,91.68522398640124,394.3135260954402,951.7672302640342,2,11535.729
5,500,50,5,15043,1551.2822102074592,1469.2507655461234,87.19175574827244,484,898.0590097978509,2,12310.0986
3,100,50,5,9046,1718.054435170112,1505.5227213096168,131.5173691879417,432.4879829337337,941.5173691879415,3,4666.1431
8,500,50,5,18046,1547.2822102074595,1416.1603761218335,98.30539102444683,409.5495940729399,908.3053910244467,2,12784.5382
3,100,30,5,7043,1718.054435170112,1448.5361471382996,96.004875600827,446.52639593664566,906.004875600827,2,3892.0369
4,100,10,5,6042,1657.5272106258317,1492.5626748932193,94.6920512699858,457.53915582734464,940.3314677958889,2,2899.7763
3,100,10,5,5042,1718.054435170112,1448.5361471382996,96.004875600827,446.52639593664566,906.004875600827,2,3526.9524
2,500,10,5,8043,1600.2822102074595,1524.7578137412315,93.14809368197419,427.8284271247462,1003.7812929345112,2,12154.2539
