Iteration,Timestamp,State,Action,Operator,Reward,QValueBefore,QValueAfter,Epsilon,BestObjective,CurrentObjective,QTableSize,AvgQValue,MaxQValue,MinQValue
190,2025-12-07 22:09:56.774,11,0,swap,0.000000,0.011116,0.020694,0.909806,25597.45,25597.45,20,0.123318,0.385723,-0.018478
191,2025-12-07 22:09:56.933,11,3,2opt,0.000000,0.020516,0.029155,0.909351,25597.45,25597.45,20,0.123750,0.385723,-0.018478
192,2025-12-07 22:09:57.128,11,1,insert,0.000000,0.020615,0.029243,0.908897,25597.45,25597.45,20,0.124182,0.385723,-0.018478
193,2025-12-07 22:09:57.293,11,4,oropt,0.000000,0.118779,0.117591,0.908442,25597.45,25597.45,20,0.124122,0.385723,-0.018478
194,2025-12-07 22:09:57.437,11,4,oropt,0.000000,0.117591,0.116415,0.907988,25597.45,25597.45,20,0.124063,0.385723,-0.018478
195,2025-12-07 22:09:57.568,11,3,2opt,0.000000,0.029155,0.036717,0.907534,25597.45,25597.45,20,0.124442,0.385723,-0.018478
196,2025-12-07 22:09:57.701,11,4,oropt,0.000000,0.116415,0.115251,0.907080,25597.45,25597.45,20,0.124383,0.385723,-0.018478
197,2025-12-07 22:09:57.838,11,3,2opt,0.000000,0.036717,0.043418,0.906627,25597.45,25597.45,20,0.124718,0.385723,-0.018478
198,2025-12-07 22:09:58.019,11,0,swap,0.000000,0.020694,0.028998,0.906173,25597.45,25597.45,20,0.125134,0.385723,-0.018478
199,2025-12-07 22:09:58.215,11,0,swap,0.000000,0.028998,0.036470,0.905720,25597.45,25597.45,20,0.125507,0.385723,-0.018478
200,2025-12-07 22:09:58.346,11,4,oropt,0.000000,0.115251,0.114098,0.905267,25597.45,25597.45,20,0.125450,0.385723,-0.018478
201,2025-12-07 22:09:58.472,11,4,oropt,0.000000,0.114098,0.112957,0.904815,25597.45,25597.45,20,0.125393,0.385723,-0.018478
202,2025-12-07 22:09:58.579,11,4,oropt,0.000000,0.112957,0.111828,0.904362,25597.45,25597.45,20,0.125336,0.385723,-0.018478
203,2025-12-07 22:09:58.689,11,2,invert,0.000000,-0.018478,-0.006566,0.903910,25597.45,25597.45,20,0.125932,0.385723,-0.006566
204,2025-12-07 22:09:58.794,11,5,cross,0.000000,-0.000068,0.010004,0.903458,25597.45,25597.45,20,0.126435,0.385723,-0.006566
205,2025-12-07 22:09:58.922,11,5,cross,0.000000,0.010004,0.019068,0.903007,25597.45,25597.45,20,0.126888,0.385723,-0.006566
206,2025-12-07 22:09:59.039,11,4,oropt,0.000000,0.111828,0.110710,0.902555,25597.45,25597.45,20,0.126833,0.385723,-0.006566
207,2025-12-07 22:09:59.170,11,3,2opt,0.000000,0.043418,0.049040,0.902104,25597.45,25597.45,20,0.127114,0.385723,-0.006566
208,2025-12-07 22:09:59.276,11,4,oropt,0.000000,0.110710,0.109603,0.901653,25597.45,25597.45,20,0.127058,0.385723,-0.006566
209,2025-12-07 22:09:59.431,11,4,oropt,0.000000,0.109603,0.108507,0.901202,25597.45,25597.45,20,0.127003,0.385723,-0.006566
210,2025-12-07 22:09:59.636,11,1,insert,0.000000,0.029243,0.036084,0.900751,25597.45,25597.45,20,0.127346,0.385723,-0.006566
211,2025-12-07 22:09:59.796,11,5,cross,0.000000,0.019068,0.026927,0.900301,25597.45,25597.45,20,0.127738,0.385723,-0.006566
212,2025-12-07 22:09:59.943,11,4,oropt,0.000000,0.108507,0.107421,0.899851,25597.45,25597.45,20,0.127684,0.385723,-0.006566
213,2025-12-07 22:10:00.056,11,5,cross,0.000000,0.026927,0.033902,0.899401,25597.45,25597.45,20,0.128033,0.385723,-0.006566
214,2025-12-07 22:10:00.202,11,1,insert,0.000000,0.036084,0.042144,0.898951,25597.45,25597.45,20,0.128336,0.385723,-0.006566
215,2025-12-07 22:10:00.353,11,2,invert,0.000000,-0.006566,0.003759,0.898502,25597.45,25597.45,20,0.128852,0.385723,0.002188
216,2025-12-07 22:10:00.564,11,5,cross,0.000000,0.033902,0.040180,0.898052,25597.45,25597.45,20,0.129166,0.385723,0.002188
217,2025-12-07 22:10:00.768,11,4,oropt,0.000000,0.107421,0.106347,0.897603,25597.45,25597.45,20,0.129112,0.385723,0.002188
218,2025-12-07 22:10:00.914,11,5,cross,0.000000,0.040180,0.045733,0.897155,25597.45,25597.45,20,0.129390,0.385723,0.002188
219,2025-12-07 22:10:01.079,11,5,cross,0.000000,0.045733,0.050731,0.896706,25597.45,25597.45,20,0.129640,0.385723,0.002188
220,2025-12-07 22:10:01.247,11,0,swap,0.000000,0.036470,0.042395,0.896258,25597.45,25597.45,20,0.129936,0.385723,0.002188
221,2025-12-07 22:10:01.410,11,4,oropt,0.000000,0.106347,0.105284,0.895809,25597.45,25597.45,20,0.129883,0.385723,0.002188
222,2025-12-07 22:10:01.576,11,5,cross,0.000000,0.050731,0.055133,0.895362,25597.45,25597.45,20,0.130103,0.385723,0.002188
223,2025-12-07 22:10:01.749,11,5,cross,0.000000,0.055133,0.059095,0.894914,25597.45,25597.45,20,0.130301,0.385723,0.002188
224,2025-12-07 22:10:01.951,11,3,2opt,0.000000,0.049040,0.053611,0.894466,25597.45,25597.45,20,0.130530,0.385723,0.002188
225,2025-12-07 22:10:02.145,11,1,insert,0.000000,0.042144,0.047405,0.894019,25597.45,25597.45,20,0.130793,0.385723,0.002188
226,2025-12-07 22:10:02.328,11,1,insert,0.000000,0.047405,0.052140,0.893572,25597.45,25597.45,20,0.131030,0.385723,0.002188
227,2025-12-07 22:10:02.519,11,0,swap,0.000000,0.042395,0.047631,0.893125,25597.45,25597.45,20,0.131291,0.385723,0.002188
228,2025-12-07 22:10:02.672,11,2,invert,0.000000,0.003759,0.012858,0.892679,25597.45,25597.45,20,0.131746,0.385723,0.002188
229,2025-12-07 22:10:02.847,11,3,2opt,0.000000,0.053611,0.057726,0.892233,25597.45,25597.45,20,0.131952,0.385723,0.002188
230,2025-12-07 22:10:02.979,11,4,oropt,0.000000,0.105284,0.104231,0.891786,25597.45,25597.45,20,0.131899,0.385723,0.002188
231,2025-12-07 22:10:03.140,11,1,insert,0.000000,0.052140,0.056307,0.891341,25597.45,25597.45,20,0.132108,0.385723,0.002188
232,2025-12-07 22:10:03.251,11,4,oropt,0.000000,0.104231,0.103189,0.890895,25597.45,25597.45,20,0.132056,0.385723,0.002188
233,2025-12-07 22:10:03.409,11,3,2opt,0.000000,0.057726,0.061240,0.890449,25597.45,25597.45,20,0.132231,0.385723,0.002188
234,2025-12-07 22:10:03.598,11,0,swap,0.000000,0.047631,0.052155,0.890004,25597.45,25597.45,20,0.132458,0.385723,0.002188
235,2025-12-07 22:10:03.779,11,5,cross,0.000000,0.059095,0.062473,0.889559,25597.45,25597.45,20,0.132626,0.385723,0.002188
236,2025-12-07 22:10:03.869,11,4,oropt,0.000000,0.103189,0.102157,0.889114,25597.45,25597.45,20,0.132575,0.385723,0.002188
237,2025-12-07 22:10:04.058,11,5,cross,0.000000,0.062473,0.065420,0.888670,25597.45,25597.45,20,0.132722,0.385723,0.002188
238,2025-12-07 22:10:04.203,11,1,insert,0.000000,0.056307,0.059870,0.888225,25597.45,25597.45,20,0.132900,0.385723,0.002188
239,2025-12-07 22:10:04.412,11,4,oropt,0.000000,0.102157,0.101135,0.887781,25597.45,25597.45,20,0.132849,0.385723,0.002188
240,2025-12-07 22:10:04.595,11,0,swap,0.000000,0.052155,0.056041,0.887337,25597.45,25597.45,20,0.133044,0.385723,0.002188
241,2025-12-07 22:10:04.767,11,2,invert,0.000000,0.012858,0.020675,0.886894,25597.45,25597.45,20,0.133434,0.385723,0.002188
242,2025-12-07 22:10:04.895,11,4,oropt,0.000000,0.101135,0.100124,0.886450,25597.45,25597.45,20,0.133384,0.385723,0.002188
243,2025-12-07 22:10:05.039,11,4,oropt,0.000000,0.100124,0.099123,0.886007,25597.45,25597.45,20,0.133334,0.385723,0.002188
244,2025-12-07 22:10:05.194,11,5,cross,0.000000,0.065420,0.067799,0.885564,25597.45,25597.45,20,0.133453,0.385723,0.002188
245,2025-12-07 22:10:05.353,11,3,2opt,0.000000,0.061240,0.064037,0.885121,25597.45,25597.45,20,0.133593,0.385723,0.002188
246,2025-12-07 22:10:05.516,11,2,invert,0.000000,0.020675,0.027528,0.884679,25597.45,25597.45,20,0.133935,0.385723,0.002188
247,2025-12-07 22:10:05.642,11,2,invert,0.000000,0.027528,0.033697,0.884236,25597.45,25597.45,20,0.134244,0.385723,0.002188
248,2025-12-07 22:10:05.807,11,1,insert,0.000000,0.059870,0.062804,0.883794,25597.45,25597.45,20,0.134390,0.385723,0.002188
249,2025-12-07 22:10:05.979,11,0,swap,0.000000,0.056041,0.059358,0.883352,25597.45,25597.45,20,0.134556,0.385723,0.002188
250,2025-12-07 22:10:06.133,11,0,swap,0.000000,0.059358,0.062343,0.882911,25597.45,25597.45,20,0.134705,0.385723,0.002188
251,2025-12-07 22:10:06.294,11,3,2opt,0.000000,0.064037,0.066554,0.882469,25597.45,25597.45,20,0.134831,0.385723,0.002188
252,2025-12-07 22:10:06.447,11,2,invert,0.000000,0.033697,0.039248,0.882028,25597.45,25597.45,20,0.135109,0.385723,0.002188
253,2025-12-07 22:10:06.628,11,0,swap,0.000000,0.062343,0.065030,0.881587,25597.45,25597.45,20,0.135243,0.385723,0.002188
254,2025-12-07 22:10:06.763,11,4,oropt,0.000000,0.099123,0.098131,0.881146,25597.45,25597.45,20,0.135194,0.385723,0.002188
255,2025-12-07 22:10:06.887,11,4,oropt,0.000000,0.098131,0.097150,0.880706,25597.45,25597.45,20,0.135145,0.385723,0.002188
256,2025-12-07 22:10:07.042,11,4,oropt,0.000000,0.097150,0.096179,0.880265,25597.45,25597.45,20,0.135096,0.385723,0.002188
257,2025-12-07 22:10:07.202,11,1,insert,0.000000,0.062804,0.065180,0.879825,25597.45,25597.45,20,0.135215,0.385723,0.002188
258,2025-12-07 22:10:07.371,11,2,invert,0.000000,0.039248,0.043979,0.879385,25597.45,25597.45,20,0.135451,0.385723,0.002188
259,2025-12-07 22:10:07.555,11,0,swap,0.000000,0.065030,0.067183,0.878946,25597.45,25597.45,20,0.135559,0.385723,0.002188
260,2025-12-07 22:10:07.650,11,5,cross,0.000000,0.067799,0.069675,0.878506,25597.45,25597.45,20,0.135653,0.385723,0.002188
261,2025-12-07 22:10:07.782,11,4,oropt,0.000000,0.096179,0.095217,0.878067,25597.45,25597.45,20,0.135605,0.385723,0.002188
262,2025-12-07 22:10:07.939,11,2,invert,0.000000,0.043979,0.048151,0.877628,25597.45,25597.45,20,0.135813,0.385723,0.002188
263,2025-12-07 22:10:08.091,11,4,oropt,0.000000,0.095217,0.094265,0.877189,25597.45,25597.45,20,0.135766,0.385723,0.002188
264,2025-12-07 22:10:08.228,11,4,oropt,0.000000,0.094265,0.093322,0.876750,25597.45,25597.45,20,0.135719,0.385723,0.002188
265,2025-12-07 22:10:08.401,11,2,invert,0.000000,0.048151,0.051735,0.876312,25597.45,25597.45,20,0.135898,0.385723,0.002188
266,2025-12-07 22:10:08.523,11,4,oropt,0.000000,0.093322,0.092389,0.875874,25597.45,25597.45,20,0.135851,0.385723,0.002188
267,2025-12-07 22:10:08.669,11,4,oropt,0.000000,0.092389,0.091465,0.875436,25597.45,25597.45,20,0.135805,0.385723,0.002188
268,2025-12-07 22:10:08.865,11,1,insert,0.000000,0.065180,0.066894,0.874998,25597.45,25597.45,20,0.135891,0.385723,0.002188
269,2025-12-07 22:10:09.029,11,2,invert,0.000000,0.051735,0.054793,0.874561,25597.45,25597.45,20,0.136044,0.385723,0.002188
270,2025-12-07 22:10:09.161,11,2,invert,0.000000,0.054793,0.057546,0.874123,25597.45,25597.45,20,0.136181,0.385723,0.002188
271,2025-12-07 22:10:09.318,11,4,oropt,0.000000,0.091465,0.090550,0.873686,25597.45,25597.45,20,0.136135,0.385723,0.002188
272,2025-12-07 22:10:09.460,11,3,2opt,0.000000,0.066554,0.068049,0.873250,25597.45,25597.45,20,0.136210,0.385723,0.002188
273,2025-12-07 22:10:09.637,11,2,invert,0.000000,0.057546,0.059941,0.872813,25597.45,25597.45,20,0.136330,0.385723,0.002188
274,2025-12-07 22:10:09.799,11,1,insert,0.000000,0.066894,0.068354,0.872377,25597.45,25597.45,20,0.136403,0.385723,0.002188
275,2025-12-07 22:10:09.943,11,1,insert,0.000000,0.068354,0.069668,0.871940,25597.45,25597.45,20,0.136469,0.385723,0.002188
276,2025-12-07 22:10:10.051,11,2,invert,0.000000,0.059941,0.062096,0.871504,25597.45,25597.45,20,0.136576,0.385723,0.002188
277,2025-12-07 22:10:10.240,11,0,swap,0.000000,0.067183,0.068614,0.871069,25597.45,25597.45,20,0.136648,0.385723,0.002188
278,2025-12-07 22:10:10.453,11,1,insert,0.000000,0.069668,0.070851,0.870633,25597.45,25597.45,20,0.136707,0.385723,0.002188
279,2025-12-07 22:10:10.576,11,4,oropt,0.000000,0.090550,0.089645,0.870198,25597.45,25597.45,20,0.136662,0.385723,0.002188
280,2025-12-07 22:10:10.734,11,5,cross,0.000000,0.069675,0.070776,0.869763,25597.45,25597.45,20,0.136717,0.385723,0.002188
281,2025-12-07 22:10:10.913,11,2,invert,0.000000,0.062096,0.063954,0.869328,25597.45,25597.45,20,0.136810,0.385723,0.002188
282,2025-12-07 22:10:11.096,11,5,cross,0.000000,0.070776,0.071766,0.868893,25597.45,25597.45,20,0.136859,0.385723,0.002188
283,2025-12-07 22:10:11.308,11,0,swap,0.000000,0.068614,0.069821,0.868459,25597.45,25597.45,20,0.136920,0.385723,0.002188
284,2025-12-07 22:10:11.456,11,4,oropt,0.000000,0.089645,0.088748,0.868024,25597.45,25597.45,20,0.136875,0.385723,0.002188
285,2025-12-07 22:10:11.590,11,5,cross,0.000000,0.071766,0.072577,0.867590,25597.45,25597.45,20,0.136915,0.385723,0.002188
286,2025-12-07 22:10:11.788,11,3,2opt,0.000000,0.068049,0.069231,0.867157,25597.45,25597.45,20,0.136974,0.385723,0.002188
287,2025-12-07 22:10:11.972,11,4,oropt,0.000000,0.088748,0.087861,0.866723,25597.45,25597.45,20,0.136930,0.385723,0.002188
288,2025-12-07 22:10:12.087,11,4,oropt,0.000000,0.087861,0.086982,0.866290,25597.45,25597.45,20,0.136886,0.385723,0.002188
289,2025-12-07 22:10:12.207,11,0,swap,0.000000,0.069821,0.070667,0.865857,25597.45,25597.45,20,0.136928,0.385723,0.002188
290,2025-12-07 22:10:12.338,11,4,oropt,0.000000,0.086982,0.086112,0.865424,25597.45,25597.45,20,0.136885,0.385723,0.002188
291,2025-12-07 22:10:12.513,11,0,swap,0.000000,0.070667,0.071351,0.864991,25597.45,25597.45,20,0.136919,0.385723,0.002188
292,2025-12-07 22:10:12.687,11,0,swap,0.000000,0.071351,0.071966,0.864558,25597.45,25597.45,20,0.136950,0.385723,0.002188
293,2025-12-07 22:10:12.902,11,1,insert,0.000000,0.070851,0.071516,0.864126,25597.45,25597.45,20,0.136983,0.385723,0.002188
294,2025-12-07 22:10:13.108,11,3,2opt,0.000000,0.069231,0.070058,0.863694,25597.45,25597.45,20,0.137025,0.385723,0.002188
295,2025-12-07 22:10:13.240,11,2,invert,0.000000,0.063954,0.065309,0.863262,25597.45,25597.45,20,0.137092,0.385723,0.002188
296,2025-12-07 22:10:13.381,11,3,2opt,0.000000,0.070058,0.070802,0.862831,25597.45,25597.45,20,0.137129,0.385723,0.002188
297,2025-12-07 22:10:13.566,11,5,cross,0.000000,0.072577,0.073069,0.862399,25597.45,25597.45,20,0.137154,0.385723,0.002188
298,2025-12-07 22:10:13.714,11,2,invert,0.000000,0.065309,0.066528,0.861968,25597.45,25597.45,20,0.137215,0.385723,0.002188
299,2025-12-07 22:10:13.887,11,3,2opt,0.000000,0.070802,0.071472,0.861537,25597.45,25597.45,20,0.137249,0.385723,0.002188
300,2025-12-07 22:10:14.044,11,5,cross,-0.458247,0.073069,0.027688,0.861106,25597.45,25714.75,20,0.134979,0.385723,0.002188
301,2025-12-07 22:10:14.199,11,3,2opt,0.000000,0.071472,0.072075,0.860676,25597.45,25714.75,20,0.135010,0.385723,0.002188
302,2025-12-07 22:10:14.320,11,5,cross,-0.672976,0.027688,-0.042379,0.860245,25597.45,25887.81,26,0.101159,0.385723,-0.042379
303,2025-12-07 22:10:14.453,14,2,invert,0.000000,0.000000,0.000000,0.859815,25597.45,25887.81,26,0.101159,0.385723,-0.042379
304,2025-12-07 22:10:14.621,14,1,insert,0.000000,0.000000,0.000000,0.859385,25597.45,25887.81,26,0.101159,0.385723,-0.042379
305,2025-12-07 22:10:14.839,14,3,2opt,0.226819,0.000000,0.030432,0.858956,25597.45,25829.09,26,0.102329,0.385723,-0.042379
306,2025-12-07 22:10:15.034,11,0,swap,-0.379750,0.071966,0.029533,0.858526,25597.45,25927.17,26,0.100697,0.385723,-0.042379
307,2025-12-07 22:10:15.184,14,1,insert,0.284009,0.000000,0.031140,0.858097,25597.45,25853.54,26,0.101895,0.385723,-0.042379
308,2025-12-07 22:10:15.326,14,4,oropt,0.016526,0.000000,0.009403,0.857668,25597.45,25849.27,26,0.102256,0.385723,-0.042379
309,2025-12-07 22:10:15.492,11,0,swap,0.130972,0.029533,0.047427,0.857239,25597.45,25815.41,26,0.102945,0.385723,-0.042379
310,2025-12-07 22:10:15.692,11,5,cross,0.232655,-0.042379,-0.007125,0.856810,25597.45,25755.35,26,0.104301,0.385723,-0.007125
311,2025-12-07 22:10:15.836,11,5,cross,0.149878,-0.007125,0.016325,0.856382,25597.45,25716.75,26,0.105203,0.385723,0.000000
312,2025-12-07 22:10:15.988,11,2,invert,0.090000,0.066528,0.076626,0.855954,25597.45,25693.60,26,0.105591,0.385723,0.000000
313,2025-12-07 22:10:16.117,11,2,invert,-0.698020,0.076626,0.001964,0.855526,25597.45,25872.95,26,0.102719,0.385723,0.000000
314,2025-12-07 22:10:16.273,14,0,swap,0.001816,0.000000,0.002984,0.855098,25597.45,25872.48,26,0.102834,0.385723,0.000000
315,2025-12-07 22:10:16.420,14,4,oropt,0.162896,0.009403,0.032502,0.854671,25597.45,25830.34,26,0.103722,0.385723,0.000000
316,2025-12-07 22:10:16.552,11,1,insert,0.000000,0.071516,0.072114,0.854243,25597.45,25830.34,26,0.103745,0.385723,0.000000
317,2025-12-07 22:10:16.639,11,2,invert,0.000000,0.001964,0.009517,0.853816,25597.45,25830.34,26,0.104036,0.385723,0.000000
318,2025-12-07 22:10:16.770,11,1,insert,0.000000,0.072114,0.072653,0.853389,25597.45,25830.34,26,0.104057,0.385723,0.000000
319,2025-12-07 22:10:16.950,11,4,oropt,0.000000,0.086112,0.085251,0.852962,25597.45,25830.34,26,0.104024,0.385723,0.000000
320,2025-12-07 22:10:17.115,11,2,invert,0.000000,0.009517,0.016238,0.852536,25597.45,25830.34,26,0.104282,0.385723,0.000000
321,2025-12-07 22:10:17.262,11,4,oropt,0.000000,0.085251,0.084399,0.852110,25597.45,25830.34,26,0.104249,0.385723,0.000000
322,2025-12-07 22:10:17.387,11,5,cross,0.000000,0.016325,0.022289,0.851684,25597.45,25830.34,26,0.104479,0.385723,0.000000
323,2025-12-07 22:10:17.577,11,0,swap,0.000000,0.047427,0.050280,0.851258,25597.45,25830.34,26,0.104588,0.385723,0.000000
324,2025-12-07 22:10:17.707,11,0,swap,0.134995,0.050280,0.066348,0.850832,25597.45,25795.47,26,0.105206,0.385723,0.000000
325,2025-12-07 22:10:17.884,11,2,invert,0.040989,0.016238,0.026309,0.850407,25597.45,25784.89,26,0.105594,0.385723,0.000000
326,2025-12-07 22:10:18.039,11,4,oropt,-0.620776,0.084399,0.016806,0.849982,25597.45,25944.96,26,0.102994,0.385723,0.000000
327,2025-12-07 22:10:18.198,14,4,oropt,0.000000,0.032502,0.032177,0.849557,25597.45,25944.96,26,0.102982,0.385723,0.000000
328,2025-12-07 22:10:18.339,14,4,oropt,0.000000,0.032177,0.031855,0.849132,25597.45,25944.96,26,0.102969,0.385723,0.000000
329,2025-12-07 22:10:18.503,14,5,cross,0.000000,0.000000,0.002867,0.848707,25597.45,25944.96,26,0.103079,0.385723,0.000000
330,2025-12-07 22:10:18.673,14,0,swap,0.028701,0.002984,0.008423,0.848283,25597.45,25937.51,26,0.103289,0.385723,0.000000
331,2025-12-07 22:10:18.784,14,2,invert,0.000378,0.000000,0.002905,0.847859,25597.45,25937.41,26,0.103400,0.385723,0.002188
332,2025-12-07 22:10:18.904,14,4,oropt,-0.448831,0.031855,-0.013346,0.847435,25597.45,26053.83,26,0.101662,0.385723,-0.013346
333,2025-12-07 22:10:19.063,14,4,oropt,0.000000,-0.013346,-0.009209,0.847011,25597.45,26053.83,26,0.101821,0.385723,-0.009209
334,2025-12-07 22:10:19.248,14,2,invert,0.000000,0.002905,0.005417,0.846588,25597.45,26053.83,26,0.101918,0.385723,-0.009209
335,2025-12-07 22:10:19.427,14,4,oropt,-0.517587,-0.009209,-0.057244,0.846164,25597.45,26188.68,26,0.100070,0.385723,-0.057244
336,2025-12-07 22:10:19.586,14,5,cross,0.005581,0.002867,0.005941,0.845741,25597.45,26187.22,26,0.100188,0.385723,-0.057244
337,2025-12-07 22:10:19.768,14,1,insert,0.370218,0.031140,0.067850,0.845318,25597.45,26090.27,26,0.101600,0.385723,-0.057244
338,2025-12-07 22:10:19.952,14,4,oropt,0.007913,-0.057244,-0.044622,0.844896,25597.45,26088.20,26,0.102086,0.385723,-0.044622
339,2025-12-07 22:10:20.158,14,1,insert,0.246827,0.067850,0.091854,0.844473,25597.45,26023.81,26,0.103009,0.385723,-0.044622
340,2025-12-07 22:10:20.356,14,5,cross,0.000000,0.005941,0.013614,0.844051,25597.45,26023.81,26,0.103304,0.385723,-0.044622
341,2025-12-07 22:10:20.532,14,2,invert,0.159703,0.005417,0.029112,0.843629,25597.45,25982.25,26,0.104215,0.385723,-0.044622
342,2025-12-07 22:10:20.700,14,2,invert,0.000000,0.029112,0.034468,0.843207,25597.45,25982.25,26,0.104421,0.385723,-0.044622
343,2025-12-07 22:10:20.867,14,3,2opt,-0.147780,0.030432,0.020878,0.842786,25597.45,26020.65,26,0.104054,0.385723,-0.044622
344,2025-12-07 22:10:20.998,14,3,2opt,-0.247468,0.020878,0.002310,0.842364,25597.45,26085.04,26,0.103340,0.385723,-0.044622
345,2025-12-07 22:10:21.129,14,1,insert,-0.416233,0.091854,0.049313,0.841943,25597.45,26193.61,26,0.101704,0.385723,-0.044622
346,2025-12-07 22:10:21.293,14,4,oropt,0.186047,-0.044622,-0.017117,0.841522,25597.45,26144.88,26,0.102761,0.385723,-0.017117
347,2025-12-07 22:10:21.478,14,0,swap,0.208998,0.008423,0.032919,0.841101,25597.45,26090.24,26,0.103704,0.385723,-0.017117
348,2025-12-07 22:10:21.623,14,3,2opt,0.017629,0.002310,0.008280,0.840681,25597.45,26085.64,26,0.103933,0.385723,-0.017117
349,2025-12-07 22:10:21.792,14,5,cross,0.002635,0.013614,0.016954,0.840260,25597.45,26084.95,26,0.104062,0.385723,-0.017117
350,2025-12-07 22:10:21.897,14,2,invert,0.000000,0.034468,0.035459,0.839840,25597.45,26084.95,26,0.104100,0.385723,-0.017117
351,2025-12-07 22:10:22.002,14,1,insert,0.000000,0.049313,0.048819,0.839420,25597.45,26084.95,26,0.104081,0.385723,-0.017117
352,2025-12-07 22:10:22.139,14,5,cross,0.000000,0.016954,0.019652,0.839001,25597.45,26084.95,26,0.104185,0.385723,-0.017117
353,2025-12-07 22:10:22.297,14,0,swap,0.000000,0.032919,0.034020,0.838581,25597.45,26084.95,26,0.104227,0.385723,-0.017117
354,2025-12-07 22:10:22.472,14,5,cross,0.000000,0.019652,0.022081,0.838162,25597.45,26084.95,26,0.104320,0.385723,-0.017117
355,2025-12-07 22:10:22.614,14,2,invert,0.000000,0.035459,0.036307,0.837743,25597.45,26084.95,26,0.104353,0.385723,-0.017117
356,2025-12-07 22:10:22.806,14,0,swap,0.000000,0.034020,0.035012,0.837324,25597.45,26084.95,26,0.104391,0.385723,-0.017117
357,2025-12-07 22:10:22.980,14,0,swap,0.000000,0.035012,0.035905,0.836905,25597.45,26084.95,26,0.104425,0.385723,-0.017117
358,2025-12-07 22:10:23.155,14,5,cross,0.000000,0.022081,0.024267,0.836487,25597.45,26084.95,26,0.104510,0.385723,-0.017117
359,2025-12-07 22:10:23.285,14,5,cross,0.000000,0.024267,0.026234,0.836068,25597.45,26084.95,26,0.104585,0.385723,-0.017117
360,2025-12-07 22:10:23.425,14,1,insert,0.000000,0.048819,0.048331,0.835650,25597.45,26084.95,26,0.104566,0.385723,-0.017117
361,2025-12-07 22:10:23.570,14,1,insert,0.000000,0.048331,0.047848,0.835233,25597.45,26084.95,26,0.104548,0.385723,-0.017117
362,2025-12-07 22:10:23.688,14,4,oropt,0.000000,-0.017117,-0.011099,0.834815,25597.45,26084.95,26,0.104779,0.385723,-0.011099
363,2025-12-07 22:10:23.861,14,2,invert,0.393714,0.036307,0.076354,0.834398,25597.45,25982.25,26,0.106320,0.385723,-0.011099
364,2025-12-07 22:10:24.017,14,0,swap,-0.330896,0.035905,0.006096,0.833980,25597.45,26068.23,26,0.105173,0.385723,-0.011099
365,2025-12-07 22:10:24.138,14,4,oropt,0.009150,-0.011099,-0.002202,0.833563,25597.45,26065.84,26,0.105515,0.385723,-0.002202
366,2025-12-07 22:10:24.297,14,2,invert,0.155331,0.076354,0.091124,0.833147,25597.45,26025.35,26,0.106083,0.385723,-0.002202
