ScenarioId,Filename,Iterations,TabuSize,MutationType,UseRL,Repeat,Seed,GreedyObjective,GreedyTotalCost,GreedyTotalPenalty,GreedyTotalVehicleOperationTime,Objective,TotalCost,TotalPenalty,TotalVehicleOperationTime,RoutesCount,DurationMs,GTR,algorithm
27,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,34042,43991.539401488924,1265.5094163999227,40930.52056868908,1795.5094163999227,32389.65523683384,1904.5361303357613,28050.58297616232,2434.5361303357613,10,300001.4197,0;16;95;15;67;94;81;80;90;0;0;38;41;70;0;0;44;58;87;99;61;68;0;0;62;74;77;25;91;84;56;0;0;32;46;85;73;37;24;54;66;93;100;55;0;0;4;86;82;0;0;50;96;0;0;92;89;40;60;53;0;0;17;13;11;98;0;0;65;12;88;69;0,TabuSearch
27,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,34043,43991.539401488924,1265.5094163999227,40930.52056868908,1795.5094163999227,31964.104199585967,2006.5774070018203,27420.949385582328,2536.5774070018206,10,300005.9978,0;4;94;91;0;0;50;88;98;69;0;0;25;55;86;68;0;0;89;58;44;41;61;0;0;16;67;82;60;70;81;0;0;38;17;87;12;53;0;0;11;95;84;56;0;0;77;62;40;54;99;66;90;0;0;32;15;85;73;46;37;24;74;13;100;93;80;0;0;65;92;96;0,TabuSearch
28,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,35042,40153.93533782804,1242.7279515605792,37108.47943470689,1802.727951560579,30056.401167057345,1967.312146411487,25561.77687423437,2527.312146411487,10,300001.765,0;44;51;46;94;54;96;0;0;11;49;82;69;0;0;17;37;64;71;91;66;90;0;0;52;35;13;3;53;87;57;20;85;93;100;0;0;92;84;2;88;0;0;65;83;10;99;0;0;9;70;98;55;0;0;39;95;40;41;61;0;0;38;74;62;24;86;80;0;0;6;72;56;68;81;0,TabuSearch
28,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,35043,40153.93533782804,1242.7279515605792,37108.47943470689,1802.727951560579,29661.461786569693,2016.6197517858855,25068.222282997922,2576.6197517858855,10,300011.3771,0;40;2;55;0;0;35;24;20;62;70;61;0;0;86;38;94;64;0;0;44;51;57;52;88;68;0;0;74;3;85;46;13;17;93;54;91;80;0;0;49;65;95;84;96;98;0;0;10;83;69;0;0;72;87;37;9;99;53;100;90;0;0;92;11;56;66;0;0;39;82;6;41;71;81;0,TabuSearch
29,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,36042,42116.81326622609,1261.3969400297933,39014.0193861665,1841.3969400297933,30454.600874270625,2145.1960054128485,25584.208863444925,2725.1960054128485,10,300006.7403,0;65;11;83;0;0;16;57;99;71;91;0;0;51;98;82;67;54;94;0;0;84;1;73;69;90;0;0;92;12;46;8;70;0;0;62;44;52;43;85;49;41;55;68;0;0;35;77;37;87;53;20;13;74;93;80;0;0;40;21;56;60;88;100;0;0;86;95;96;64;66;0;0;38;4;61;81;0,TabuSearch
29,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,36043,42116.81326622609,1261.3969400297933,39014.0193861665,1841.3969400297933,31011.742108275324,2201.6404430830507,26028.46122210922,2781.6404430830507,11,300004.6384,0;40;77;60;46;55;100;93;81;0;0;4;0;0;11;12;0;0;8;85;61;51;20;41;90;54;80;0;0;92;44;52;62;84;67;71;0;0;21;37;49;73;13;87;94;91;0;0;1;64;70;68;0;0;86;83;69;0;0;35;16;74;38;53;66;0;0;43;56;88;98;82;99;0;0;65;57;95;96;0,TabuSearch
30,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,37042,42593.44045751353,1123.763148152268,39785.91416120899,1683.7631481522683,31457.9188845144,1973.0867837570743,26951.745317000255,2533.0867837570745,10,300012.1684,0;39;25;84;96;91;0;0;21;62;41;61;70;55;0;0;65;78;99;66;0;0;48;35;73;86;60;100;81;0;0;34;95;9;82;98;68;0;0;87;92;49;52;57;88;53;0;0;50;7;67;94;80;0;0;77;72;74;32;85;37;90;20;24;93;54;0;0;69;0;0;51;83;64;56;0,TabuSearch
30,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,37043,42593.44045751353,1123.763148152268,39785.91416120899,1683.7631481522683,31777.907163810414,1960.7724034790638,27296.36235685229,2520.772403479064,10,300007.9851,0;69;0;0;86;64;88;68;0;0;34;95;83;98;82;99;0;0;39;52;67;51;84;80;0;0;41;48;24;62;61;56;91;0;0;37;73;32;25;9;81;93;54;0;0;72;21;7;85;20;66;100;55;90;0;0;77;35;49;53;87;74;57;0;0;65;78;60;70;0;0;92;50;96;94;0,TabuSearch
31,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,38042,44699.70640055649,1184.570450949358,41770.56549865777,1744.5704509493585,33714.49841246488,2077.0631814455714,29000.372049573743,2637.0631814455714,10,300011.6656,0;76;13;86;52;66;0;0;4;55;0;0;65;78;83;9;82;88;0;0;48;70;85;56;84;80;0;0;32;60;43;74;99;81;93;91;0;0;25;23;57;0;0;92;72;64;98;69;0;0;77;95;10;61;94;96;0;0;37;21;3;20;24;54;53;100;68;0;0;35;18;62;58;87;90;0,TabuSearch
31,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,38043,44699.70640055649,1184.570450949358,41770.56549865777,1744.5704509493585,33285.546920821995,2027.4969273731547,28670.55306607568,2587.4969273731554,10,300009.2191,0;25;37;52;94;61;54;81;90;0;0;92;84;64;95;96;0;0;4;65;66;0;0;76;13;87;9;10;0;0;98;78;86;18;21;0;0;32;60;48;43;100;70;0;0;57;83;69;0;0;85;3;62;77;35;53;20;24;74;93;80;0;0;72;23;99;82;55;0;0;58;88;56;91;68;0,TabuSearch
32,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,39042,44311.977380596094,1354.6062522293207,41012.76487613745,1944.6062522293207,33414.26954130399,2125.0911162913903,28574.08730872121,2715.0911162913903,10,300005.7338,0;30;1;48;87;57;66;90;0;0;4;60;69;0;0;65;70;71;96;81;0;0;77;40;73;49;53;41;93;54;0;0;76;12;74;86;99;0;0;92;52;61;64;10;98;55;0;0;35;25;37;85;20;100;68;80;0;0;95;43;88;62;67;94;0;0;39;72;24;51;84;91;0;0;38;56;83;82;0,TabuSearch
32,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,39043,44311.977380596094,1354.6062522293207,41012.76487613745,1944.6062522293207,32803.72987980071,2030.6897444619003,28152.350390876913,2620.6897444619003,10,300018.6581,0;77;35;74;20;51;85;66;80;0;0;43;52;10;86;99;0;0;40;4;88;0;0;65;24;60;69;98;0;0;25;1;70;68;0;0;56;39;38;41;0;0;92;72;71;95;83;57;91;0;0;76;82;62;64;94;61;0;0;30;73;37;87;53;90;48;100;55;93;54;0;0;49;12;84;67;96;81;0,TabuSearch
33,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,40042,39496.78726200901,1190.2536060375355,36526.28004993394,1780.2536060375355,28140.162488616043,2023.7362975137742,23502.689893588496,2613.736297513774,10,300007.7847,0;50;72;67;95;64;56;0;0;65;17;70;88;98;0;0;4;69;55;0;0;34;60;44;71;81;80;0;0;41;86;57;66;0;0;73;39;49;3;20;87;24;74;37;93;54;0;0;92;76;84;82;99;0;0;35;62;38;51;85;91;0;0;63;40;12;53;61;100;68;90;0;0;16;83;52;96;94;0,TabuSearch
33,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,40043,39496.78726200901,1190.2536060375355,36526.28004993394,1780.2536060375355,28605.117811980206,2096.362940546573,23822.39193088706,2686.3629405465726,10,300004.1422,0;40;70;68;0;0;35;16;85;24;3;87;93;54;100;0;0;92;72;86;82;69;0;0;65;34;64;61;55;0;0;41;20;84;50;62;67;0;0;73;44;49;37;53;60;57;74;66;0;0;4;96;88;98;0;0;63;12;71;81;94;80;90;0;0;17;51;83;52;99;91;0;0;38;39;76;95;56;0,TabuSearch
34,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,41042,39400.53614346433,1159.1729129783246,36542.19031750767,1699.1729129783246,28566.670874842755,1796.6775220501909,24433.315830742373,2336.677522050191,10,300007.6395,0;38;96;54;0;0;6;2;68;0;0;35;87;1;44;93;91;81;0;0;43;95;41;56;80;0;0;11;10;0;0;92;3;9;88;98;55;0;0;7;83;62;84;64;52;99;0;0;32;73;77;13;85;74;53;90;66;37;100;70;0;0;40;71;61;67;94;0;0;65;12;82;69;0,TabuSearch
34,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,41043,39400.53614346433,1159.1729129783246,36542.19031750767,1699.1729129783246,28737.53689426903,1873.6842804194775,24450.168333430072,2413.684280419478,10,300005.277,0;65;11;69;0;0;38;10;88;98;66;0;0;7;67;84;94;80;0;0;77;62;73;44;13;53;1;3;70;100;0;0;32;12;37;99;85;91;55;90;0;0;40;95;43;71;61;81;0;0;68;0;0;2;82;83;64;56;0;0;35;74;9;87;52;93;54;0;0;92;6;41;96;0,TabuSearch
35,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,42042,44754.39581483462,1277.916276557687,41638.56326171925,1837.916276557687,33392.99323448979,1905.1959983655622,29022.601237758663,2465.1959983655624,10,300004.064,0;83;43;41;95;64;66;0;0;65;69;0;0;31;15;52;67;8;85;77;74;20;24;0;0;17;79;99;82;0;0;63;70;62;50;56;91;0;0;88;94;96;80;0;0;35;1;78;98;0;0;92;6;2;55;0;0;73;48;46;13;93;81;100;60;53;90;0;0;37;58;84;54;61;68;0,TabuSearch
35,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,42043,44754.39581483462,1277.916276557687,41638.56326171925,1837.916276557687,33416.09078661768,2072.017125709926,28712.056535197826,2632.017125709926,10,300002.563,0;31;73;60;88;55;90;0;0;6;1;96;81;0;0;17;35;50;91;0;0;82;63;15;37;24;53;100;66;80;0;0;65;54;83;64;56;0;0;58;62;99;70;61;68;0;0;92;8;41;52;84;67;94;0;0;2;69;0;0;79;78;98;0;0;46;95;13;43;74;85;93;77;48;20;0,TabuSearch
36,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,43042,39502.4195986155,1093.5225137570387,36755.37457110143,1653.522513757039,28935.748715611422,1909.765687869034,24556.217339873354,2469.765687869034,10,300002.4297,0;43;83;82;85;8;60;53;90;0;0;65;41;61;96;0;0;62;39;3;24;81;20;73;100;93;54;80;0;0;79;6;55;68;0;0;37;52;44;51;87;74;57;66;0;0;92;7;88;98;69;0;0;76;2;84;91;0;0;50;86;99;0;0;38;67;94;70;0;0;40;71;95;64;56;0,TabuSearch
36,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,43043,39502.4195986155,1093.5225137570387,36755.37457110143,1653.522513757039,28691.107263109843,1900.972538762086,24329.162185585672,2460.972538762086,10,300007.464,0;40;95;99;94;91;0;0;8;50;74;60;53;68;0;0;65;92;88;82;98;69;0;0;52;37;62;51;41;24;20;90;80;0;0;39;87;3;57;73;85;84;67;93;100;55;0;0;86;96;0;0;79;2;6;0;0;76;83;43;44;61;0;0;38;70;54;81;0;0;7;71;64;56;66;0,TabuSearch
37,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,44042,40810.124829267974,1154.7110860003547,37910.70265726727,1744.7110860003547,27755.320965014664,2233.6897298735025,22697.94150526766,2823.689729873502,10,300007.9926,0;29;73;48;37;32;93;54;81;53;60;100;0;0;40;95;99;98;88;61;0;0;63;44;1;57;82;66;90;0;0;17;51;86;84;67;0;0;30;8;87;49;68;91;80;0;0;65;6;2;55;0;0;18;13;43;74;52;85;56;94;0;0;31;83;62;64;22;0;0;70;69;0;0;92;7;71;96;0,TabuSearch
37,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,44043,40810.124829267974,1154.7110860003547,37910.70265726727,1744.7110860003547,28121.407736496534,2241.0081678613547,23049.391400773828,2831.008167861355,10,300005.9577,0;63;71;81;6;98;88;55;0;0;13;29;8;93;60;87;48;37;43;100;0;0;70;69;0;0;44;30;52;57;64;56;0;0;17;32;61;68;53;49;99;90;0;0;2;62;22;67;91;0;0;65;86;51;84;0;0;92;95;31;96;0;0;40;83;94;66;82;0;0;73;85;7;18;74;1;54;80;0,TabuSearch
38,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,45042,40828.99862072318,1252.7198293119113,37773.55896209935,1802.7198293119113,28881.23394533927,2111.505387033961,24108.223171271347,2661.505387033961,10,300001.4303,0;52;37;62;99;41;20;93;91;80;0;0;50;64;82;69;0;0;72;33;16;61;67;85;84;81;0;0;92;26;53;60;88;0;0;43;38;68;0;0;39;12;98;55;70;0;0;77;44;87;24;32;3;35;54;100;0;0;34;73;57;56;66;90;0;0;40;83;86;0;0;65;94;96;0,TabuSearch
38,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,45043,40828.99862072318,1252.7198293119113,37773.55896209935,1802.7198293119113,28732.96390348517,1950.1142384545524,24282.735426576066,2500.114238454553,10,300011.5748,0;84;57;83;64;0;0;26;52;62;99;66;91;90;0;0;65;86;70;55;0;0;92;60;98;88;69;0;0;12;37;72;56;50;81;0;0;33;73;32;77;53;3;20;100;54;93;80;0;0;35;87;24;34;67;85;94;0;0;40;38;0;0;43;39;61;96;0;0;16;82;44;41;68;0,TabuSearch
39,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,46042,44115.00297433126,1279.9828951190896,40955.03718409309,1879.9828951190898,31089.7000499222,2112.3307748011557,26265.03850031989,2712.3307748011553,10,300009.2288,0;38;7;6;68;0;0;87;31;43;61;70;90;0;0;17;37;41;71;96;0;0;4;95;66;80;0;0;46;50;62;67;94;0;0;40;83;86;52;82;0;0;32;8;85;3;57;99;49;24;20;74;0;0;65;29;73;44;53;48;81;93;60;100;55;0;0;92;84;88;98;69;0;0;9;54;64;56;91;0,TabuSearch
39,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,46043,44115.00297433126,1279.9828951190896,40955.03718409309,1879.9828951190898,31589.792529971823,2344.098905088889,26301.594719794044,2944.098905088888,10,300004.0756,0;40;92;66;80;0;0;62;8;49;73;3;85;41;37;43;32;93;0;0;38;95;20;94;100;70;0;0;46;52;6;71;55;54;81;0;0;29;83;7;48;74;53;60;91;0;0;86;56;88;69;0;0;17;31;61;9;99;90;0;0;65;4;68;0;0;87;50;64;57;82;0;0;24;44;98;67;84;96;0,TabuSearch
40,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,47042,44017.451935724166,1338.390224777804,40760.67148616856,1918.390224777804,32588.274426994212,2007.4132753908016,27993.44787621261,2587.4132753908016,10,300005.005,0;12;2;53;88;98;0;0;47;62;77;17;85;3;90;13;100;54;93;91;0;0;38;60;69;0;0;40;95;61;70;68;0;0;43;87;71;99;67;56;0;0;65;96;10;82;0;0;8;46;7;6;55;0;0;52;37;49;25;86;74;57;0;0;4;83;64;66;0;0;92;73;48;58;81;94;80;0,TabuSearch
40,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,47043,44017.451935724166,1338.390224777804,40760.67148616856,1918.390224777804,32356.529383259698,2046.905363024816,27682.718657210065,2626.905363024816,10,300004.0982,0;13;95;38;67;94;54;0;0;65;2;55;0;0;52;40;62;8;7;60;90;0;0;47;37;77;46;53;87;74;100;56;91;0;0;4;83;64;66;0;0;92;57;96;81;68;0;0;3;25;61;17;48;49;85;93;80;0;0;73;71;10;86;99;0;0;58;12;82;98;69;0;0;43;70;6;88;0,TabuSearch
41,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,48042,40025.91217813738,1192.3925152903764,37081.12714755663,1752.3925152903764,29659.70533780925,1982.55338370767,25134.59857039391,2542.5533837076696,10,300018.2634,0;39;77;43;8;84;74;91;93;100;0;0;11;78;88;0;0;87;13;86;15;98;0;0;50;82;41;67;61;81;0;0;65;57;83;69;0;0;35;17;64;54;55;90;0;0;95;44;2;70;68;0;0;92;94;96;0;0;52;5;62;37;73;24;56;66;80;0;0;72;60;40;53;12;99;0,TabuSearch
41,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,48043,40025.91217813738,1192.3925152903764,37081.12714755663,1752.3925152903764,29787.174391705346,1940.77859339783,25345.617204909686,2500.77859339783,10,300006.4295,0;72;77;37;13;8;74;93;24;91;80;0;0;65;92;83;60;88;0;0;15;56;64;57;99;0;0;50;84;86;52;0;0;39;5;40;43;55;90;0;0;17;44;54;98;12;70;100;0;0;2;82;69;68;0;0;41;95;96;62;94;0;0;35;87;67;61;81;73;53;66;0;0;11;78;0,TabuSearch
42,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,49042,39517.8652547543,1215.2960978311853,36487.27305909193,1815.2960978311858,27274.140044324682,2020.116716023818,22633.906612277045,2620.116716023818,10,300002.8351,0;40;57;82;69;0;0;50;41;54;96;0;0;36;72;71;56;64;0;0;39;78;79;53;88;0;0;45;43;38;68;0;0;42;21;1;67;91;66;90;0;0;92;83;95;94;0;0;65;84;98;46;55;80;0;0;62;13;44;20;99;8;3;35;37;93;0;0;63;73;61;52;51;74;85;81;60;70;100;0,TabuSearch
42,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,49043,39517.8652547543,1215.2960978311853,36487.27305909193,1815.2960978311858,27212.76688379392,2031.3567078632798,22550.05346806736,2631.35670786328,10,300004.9647,0;21;8;62;71;13;46;74;91;93;96;0;0;1;61;64;82;69;0;0;63;3;51;73;37;81;100;70;68;0;0;39;45;44;43;52;99;55;0;0;42;79;20;85;50;80;0;0;92;78;60;88;98;0;0;35;95;53;57;67;56;90;0;0;40;38;41;0;0;65;84;83;66;0;0;36;72;54;94;0,TabuSearch
43,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,50042,41461.68590607372,1110.3256604992675,38671.03458507519,1680.3256604992673,30273.857954897496,2016.0723411569375,25671.71327258362,2586.0723411569375,11,300005.5126,0;69;0;0;10;41;71;96;0;0;1;38;81;98;88;0;0;92;22;57;0;0;17;32;35;54;66;90;0;0;40;84;64;56;0;0;65;99;95;61;68;0;0;12;60;50;62;67;94;0;0;13;29;46;52;85;53;37;100;93;43;80;91;0;0;86;83;9;82;0;0;30;44;20;16;73;70;55;0,TabuSearch
43,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,50043,41461.68590607372,1110.3256604992675,38671.03458507519,1680.3256604992673,30550.201431609792,2126.454742801527,25727.291946006735,2696.4547428015276,10,300007.3046,0;35;83;88;98;94;80;0;0;40;55;70;41;61;0;0;44;9;64;52;57;66;0;0;30;82;37;67;73;13;85;93;54;91;0;0;38;62;95;56;68;0;0;50;92;71;96;0;0;22;86;0;0;65;16;60;69;0;0;1;84;43;99;90;17;53;0;0;12;29;10;32;20;81;46;100;0,TabuSearch
44,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,51042,41556.744940233795,1209.89652786426,38586.95188450528,1759.89652786426,31096.513676530565,1913.2051284425163,26720.10341964553,2463.205128442516,10,300001.3559,0;63;13;62;37;85;77;53;93;100;74;91;80;0;0;35;79;70;55;0;0;48;7;73;10;60;90;0;0;17;61;81;94;96;0;0;59;95;57;88;68;0;0;65;44;54;38;41;0;0;40;24;82;98;71;67;0;0;86;64;83;66;0;0;92;43;52;99;56;0;0;4;6;69;0,TabuSearch
44,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,51043,41556.744940233795,1209.89652786426,38586.95188450528,1759.89652786426,31133.202842872968,1883.7455921656162,26815.71165854174,2433.745592165616,10,300002.2513,0;63;73;44;74;17;6;60;53;90;0;0;7;86;10;98;0;0;13;40;62;85;67;81;91;80;0;0;77;43;48;24;93;66;100;55;0;0;79;95;41;70;68;0;0;65;37;38;71;94;0;0;35;52;56;88;61;54;0;0;4;83;57;64;0;0;92;96;0;0;59;99;82;69;0,TabuSearch
45,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,52042,43814.30610019337,1364.591132910541,40505.12383437228,1944.5911329105409,32049.583936429794,2182.005368297343,27105.573199835108,2762.005368297343,10,300012.0405,0;52;95;64;71;96;68;0;0;38;83;8;46;70;0;0;65;4;2;69;0;0;62;77;43;74;6;100;54;81;90;0;0;58;1;41;61;55;0;0;44;13;67;87;60;53;66;80;0;0;78;57;99;88;0;0;92;94;10;98;82;0;0;97;79;7;0;0;3;32;73;35;85;37;56;93;91;0,TabuSearch
45,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,52043,43814.30610019337,1364.591132910541,40505.12383437228,1944.5911329105409,32356.00512001994,2090.9046684640302,27594.19578309188,2670.9046684640302,10,300007.0553,0;97;95;67;64;66;0;0;77;44;41;52;57;70;90;0;0;87;79;82;98;88;0;0;35;7;71;96;61;0;0;92;10;6;60;55;0;0;78;83;99;69;0;0;3;62;13;8;85;53;74;32;37;93;100;68;0;0;58;2;73;1;46;54;0;0;4;38;81;80;0;0;65;43;94;56;91;0,TabuSearch
46,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,53042,42930.80443066306,1187.7908780593305,40005.222674544406,1737.7908780593305,32571.053836875544,1937.0671587129825,28146.919519449577,2487.067158712983,10,300021.0288,0;15;85;37;87;74;46;90;66;91;0;0;51;2;88;98;0;0;58;53;56;54;61;68;0;0;77;1;17;84;49;20;93;81;0;0;32;12;67;6;60;100;55;0;0;4;99;82;69;0;0;92;83;70;96;0;0;50;64;62;71;94;0;0;13;95;7;52;86;57;80;0;0;65;0,TabuSearch
46,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,53043,42930.80443066306,1187.7908780593305,40005.222674544406,1737.7908780593305,32720.676856641952,1995.6195489321178,28179.437758777716,2545.619548932118,10,300001.3453,0;2;70;0;0;58;67;7;49;1;37;68;0;0;65;51;84;0;0;95;15;57;82;12;98;0;0;4;86;64;66;0;0;32;17;77;46;13;60;53;90;91;0;0;74;71;96;56;80;0;0;92;50;83;52;99;0;0;85;6;62;61;20;100;81;93;94;0;0;87;54;55;88;69;0,TabuSearch
47,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,54042,41507.729227666605,1169.133862364328,38599.46150293794,1739.133862364328,30670.158828213498,2157.9471510058975,25784.264526201703,2727.9471510058975,10,300002.5326,0;30;73;77;67;81;90;24;100;66;80;0;0;4;95;83;64;0;0;32;52;40;71;54;94;0;0;35;9;60;88;55;0;0;50;57;99;82;69;0;0;29;87;61;20;85;84;96;0;0;65;43;13;53;62;34;93;0;0;31;1;37;38;44;0;0;86;41;98;56;91;0;0;92;70;68;0,TabuSearch
47,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,54043,41507.729227666605,1169.133862364328,38599.46150293794,1739.133862364328,30772.985123767317,2165.207936521908,25872.569250723504,2735.207936521908,10,300005.8493,0;32;38;71;67;94;0;0;20;50;95;66;69;98;0;0;43;30;73;24;87;57;81;93;0;0;34;99;44;41;61;0;0;31;82;70;68;0;0;29;13;37;85;77;100;56;91;80;0;0;64;92;83;54;96;0;0;65;4;88;0;0;35;52;62;84;60;55;90;0;0;86;40;1;9;53;0,TabuSearch
48,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,55042,44580.33085823179,1417.9915254524642,41114.347807326856,2047.9915254524642,30756.195087834796,2400.506016113749,25325.1830556073,3030.506016113749,11,300007.6498,0;44;21;3;87;57;56;85;93;0;0;28;73;67;58;37;74;77;48;32;91;0;0;33;46;88;54;71;96;0;0;2;70;68;0;0;65;82;83;95;84;0;0;17;60;62;38;61;55;0;0;13;52;50;94;80;0;0;30;86;98;7;53;99;90;0;0;63;40;29;25;20;81;6;100;0;0;92;34;64;66;0;0;69;0,TabuSearch
48,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,55043,44580.33085823179,1417.9915254524642,41114.347807326856,2047.9915254524642,30265.583968114588,2527.0220472827245,24581.53987354914,3157.0220472827236,10,300003.48,0;3;29;17;25;53;74;20;66;0;0;73;33;87;37;58;56;77;48;93;100;0;0;34;57;99;82;0;0;44;96;64;50;62;0;0;28;13;6;81;67;54;32;85;80;0;0;63;46;7;88;98;55;61;0;0;86;30;71;91;68;0;0;21;52;84;40;60;90;0;0;65;38;94;95;70;0;0;92;83;2;69;0,TabuSearch
49,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,56042,36884.66386985151,1224.804333925804,33905.055201999894,1754.804333925804,27083.150781802113,1990.2363807014935,22572.678020399126,2520.2363807014935,10,300009.0422,0;16;44;82;88;55;0;0;7;52;60;12;98;90;0;0;1;62;54;41;40;0;0;48;37;85;61;49;70;93;66;91;100;0;0;32;73;21;53;94;24;20;80;0;0;50;68;0;0;65;63;22;64;0;0;76;83;81;84;56;0;0;35;96;92;95;69;0;0;38;2;6;0,TabuSearch
49,pliki//100 lokacji//RC201.txt,200,50,swap,False,2,56043,36884.66386985151,1224.804333925804,33905.055201999894,1754.804333925804,27108.573453910685,1860.2625729772715,22858.048307956145,2390.2625729772712,10,300021.7005,0;76;95;64;84;56;0;0;38;1;2;0;0;65;83;96;68;0;0;40;60;94;66;0;0;41;6;82;70;88;90;0;0;92;50;0;0;37;21;62;44;49;20;53;100;55;0;0;63;73;52;35;85;32;24;93;91;80;0;0;16;48;7;61;54;81;0;0;22;12;98;69;0,TabuSearch
0,pliki//100 lokacji//C101.txt,50,300,swap,False,2,30542,15893.915921003092,1294.4721200868219,8984.971680829447,5614.472120086822,12636.317099709338,1797.7353526908314,4720.846394327677,6117.73535269083,11,300033.3165,0;65;41;83;16;59;23;0;0;90;37;92;11;6;0;0;86;7;40;74;0;0;5;54;29;46;0;0;43;94;44;97;14;51;0;0;24;95;10;15;0;0;13;31;0;0;67;63;0;0;20;25;8;0;0;32;18;27;30;0;0;98;19;84;61;45;64;89;91;0,ABC
0,pliki//100 lokacji//C101.txt,50,300,swap,False,2,30543,15893.915921003092,1294.4721200868219,8984.971680829447,5614.472120086822,12668.297942283778,1852.955465471554,4642.387011340671,6172.955465471554,11,300368.6585,0;41;18;74;0;0;43;95;29;46;0;0;65;63;8;30;0;0;90;31;10;16;0;0;24;86;40;97;14;23;0;0;20;25;0;0;5;54;83;84;45;0;0;32;94;15;11;0;0;98;37;92;61;59;64;0;0;67;19;27;44;6;51;89;91;0;0;13;7;0,ABC
1,pliki//100 lokacji//C101.txt,50,300,swap,False,2,31542,15297.981810093605,1324.1555224765964,8149.67076514041,5824.155522476598,12561.036256394204,1968.9672631959356,4123.101730002333,6468.967263195936,11,300277.9741,0;90;86;27;82;28;12;0;0;98;35;72;88;0;0;20;76;92;84;59;51;0;0;43;94;83;11;85;68;0;0;57;63;0;0;5;41;62;37;46;0;0;33;54;44;0;0;13;7;8;0;0;67;95;29;93;0;0;3;31;73;61;23;26;66;47;0;0;32;18;19;0,ABC
1,pliki//100 lokacji//C101.txt,50,300,swap,False,2,31543,15297.981810093605,1324.1555224765964,8149.67076514041,5824.155522476598,12749.691841245298,1962.6702174024042,4324.35140644049,6462.670217402404,11,300417.6392,0;20;86;62;37;46;0;0;90;95;94;82;84;0;0;98;27;92;61;23;26;47;0;0;33;54;44;0;0;3;18;83;11;12;51;0;0;32;31;0;0;57;8;88;0;0;43;7;19;72;85;68;0;0;13;76;29;73;59;66;0;0;5;41;35;93;28;0;0;67;63;0,ABC
2,pliki//100 lokacji//C101.txt,50,300,swap,False,2,32542,18197.77667679667,1273.9746952723317,10969.827286252006,5953.974695272333,13600.773585457413,2176.9823605986508,4566.808864260111,6856.982360598652,11,300940.112,0;57;8;29;9;85;0;0;32;54;0;0;43;42;74;0;0;17;71;30;64;79;68;69;0;0;20;7;53;97;36;51;0;0;5;86;40;11;77;59;1;4;0;0;3;25;19;37;0;0;13;35;44;73;48;0;0;90;18;58;45;0;0;98;41;10;39;14;12;0;0;67;63;0,ABC
